Term,fdr,es,nes,pval,lead_genes
Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.015818995981955408,-0.44140617275773086,-1.7636641284527572,0.0,NGF;SMAD3;TGFB2;INHBA;IFI27;TNFRSF1B;NGFR;CASP8;CASP2;FADD;TGFB1;GSK3B;RIPK1;TRADD;SMAD4;MCL1;DDX3X;BCL2L1;TNFRSF1A;TLR3;G0S2;BCL2;ITGAV;FGFR3;BCL2L2
Neuron Apoptotic Process (GO:0051402),0.015864836787649248,-0.5321205428135444,-1.7629793492558363,0.0,NGF;NLRP1;NGFR;SCN2A;DHDDS;BCL2;TRPC5;MAP3K5
Negative Regulation of Intracellular Signal Transduction (GO:1902532),0.015910462378292883,-0.34055689916927634,-1.7611147769804192,0.0,ADGRG3;EMILIN1;NHERF1;ENG;SFRP5;SNAI2;TLE1;DKK1;VGLL4;GREM1;SMAD6;TWIST1;CAV1;WWC2;APLNR;IGF1R;ARRB2;WWC3;CASP8;SMPD1;CD22;PMEPA1;TREM2;FAM89B;SPRED1;DEPTOR;STAMBP;SLIT2;MMP9;FNIP1;SPRED2;NFKBIA;MAPK14;TMSB4X;ARHGAP22;CNOT1;GSK3B;GSTP1;SRC;LDLRAD4;CARD19;GBA1;MINAR1;WNK1;CYRIB;SMAD7;SH3BP4;RIPK1;NMI;PDCD6;SH2B3;PLAUR;NR1D1;PP2D1;EDN1;NR1H4;DDX3X;RTKN2;AJUBA;RNF39;VEPH1;PRKCD;BCL2L1;OPRM1;ARHGAP29;PPARG;DHDDS;SH3BP1;TNFAIP3;MSTN;BCL2;THBS1;MKRN2;HDAC7;IRAK3;TARBP2;TNIP1;TRIM59;CYP26B1;ARHGAP17;CD2AP
Blood Vessel Morphogenesis (GO:0048514),0.016203893036908938,-0.47909334869906883,-1.7600223374300614,0.0,CYP1B1;ENG;ITGB8;LOX;NRP1;CAV1;APLNR;HAS2;SOX17;TGFBR2;TGFBR1;EFNB2;TGFB1;COL4A1;SMAD7;FLT1
Negative Regulation of Cytokine-Mediated Signaling Pathway (GO:0001960),0.016495952524223055,-0.43043397604477307,-1.7578513861511884,0.0,F2RL1;BIRC7;NLRC5;CCDC3;IL6;STAT2;OAS3;TREM2;TRAIP;SLIT2;SAMHD1;GSTP1;TINAGL1;SLIT3;SH2B3;PARP14;OAS1;TTLL12;IL1RN;ROBO1;PPARG;USP18;IRAK3;DICER1;PPP2CB;IL6ST;PADI2;GIGYF2;YTHDF3
Phosphatidic Acid Biosynthetic Process (GO:0006654),0.016786650428845723,-0.4539442179056104,-1.7556820249767573,0.0,PNPLA3;DGKA;DGKQ;AGPAT2;PLD2;PRKCSH;LCLAT1;DGKH;ABHD5;AGPAT4;DGKG;LIPI;AGPAT3;GPAT2
Establishment of Chromosome Localization (GO:0051303),0.016829707842736404,-0.623552901572125,-1.75491309370841,0.0,KIF2C;INCENP;CENPF;SKA1;CENPQ;NDC80;SKA3;SPICE1;CENPE;NDE1;KIF22
Regulation of Chemotaxis (GO:0050920),0.016790659796697572,-0.5298101582540757,-1.753836438714489,0.0,PDGFRB;F2RL1;PDGFRA;RARRES2;EFNB2;TREM2;TGFB1;PPM1F;CCL21;CYRIB;P2RX4;PDGFB
Protein Glycosylation (GO:0006486),0.016833508589765026,-0.37357245990736226,-1.7523692988990784,0.0,GALNT10;GALNT2;TMEM165;GALNT12;MOGS;B3GNT9;ALG9;RFT1;GALNT1;GALNT5;OGT;ALG5;ST3GAL4;PLOD2;B4GALT1;GALNT9;PGM3;B3GALT9;ALG1;GALNT18;FUT9;PMM2;MGAT5;LARGE1;POMGNT2;DPAGT1;ST8SIA1;ALG3;B4GALT7;POC1B-GALNT4;GFPT2;NUS1;B3GALT1;STT3A;B3GNT2;ALG10B;MAN1C1;STT3B;GALNT6;FUT10;FUT8;FUT4;EOGT;NPC1;ALG12;RPN2;LARGE2;SERP1;ALG2;PLOD1;TET2;C1GALT1C1;POGLUT1
Cellular Response to Nitrogen Compound (GO:1901699),0.017283796169028906,-0.3485286260839957,-1.7490428753554672,0.0,AHR;TLR4;GJA1;PDE3A;RAPGEF3;CAV1;CASP4;TYROBP;IGFBP5;SHMT1;IGF1;IGF1R;ICAM1;ATP1A3;NGFR;SSH1;TREM2;TIMELESS;DDX11;FYN;SLIT2;GABRB1;RAP1B;PRKD2;BRCA1;GSK3B;TP53;MAT2A;SRC;ABCC1;GABRB3;VIM;PSEN1;CASTOR1;P2RX4;BLM;RAPGEF2;DIAPH1;LDOC1;P2RY4;SYK;CTNNA1;POTEF;SPIDR;DDI1;RPTOR;RIPK2;ROCK2
Positive Regulation of Cellular Component Organization (GO:0051130),0.017325311243298044,-0.37669353281957574,-1.748361261215292,0.0,RUNX1;ANXA2;ATP10A;TGFB2;RAPGEF3;ASAP1;IGF1R;GPC3;TGFBR1;SMPD1;TREM2;RELN;MMP3;FNIP1;NRG1;TGFB1;NRXN1;GSK3B;CDC20;GBA1;APOC2;TGFB3;SURF4;TRABD2B;DAB2;AJUBA;RB1;SYK;APOE;LMAN1;SPIDR;CDC42EP2;CLU;CLIP3;IL1B;SHANK3;TFRC;S100A10;BIK
"Positive Regulation of Synaptic Transmission, Glutamatergic (GO:0051968)",0.017285482941589315,-0.5139836296199969,-1.747528029475665,0.0,CCL2;CACNG4;RELN;NLGN1;NLGN2;GRIN2D;NRXN1;PTK2B;TSHZ3;SHANK3;GRIN2A
"Retrograde Protein Transport, ER to Cytosol (GO:0030970)",0.017650669200918668,-0.5614520628089189,-1.7456915926457266,0.0,FAF2;SEC61B;HM13;OS9;ERLEC1;DERL2;RHBDD1;SYVN1;SELENOS
Response to BMP (GO:0071772),0.018418089600958608,-0.5767654418436212,-1.7422553690205203,0.0,BMP4;BMP6;SFRP1;BMP2;ACVRL1;ADAMTS7;ADAMTS12;SMAD9;SMAD4
Regulation of Lipid Metabolic Process (GO:0019216),0.018376039168079707,-0.4111322326367937,-1.7415624376855408,0.0,SERPINA3;CCDC3;CAV1;RARRES2;CERS2;RNF213;MBOAT7;TREM2;APOC1;PLPP1;APOC2;NR1D1;NPC2;MID1IP1;NR1D2;THRSP;IL1B
Positive Regulation of Biosynthetic Process (GO:0009891),0.01849500645198767,-0.39844479576986214,-1.7405230446139928,0.0,TLR4;NNMT;RUNX1;SMAD3;F2R;BMP4;HIF1A;CREBL2;PRKD2;TGFB1;CREB3L1;TGFB3;VIM;DAND5;ZBTB20;P2RX4;ASS1;EDN1;SLC5A3;RAB27A;APOE;OPRM1;TTF2;RPTOR;CLU;SUCO;SORBS1;IL1B;DDAH1;WNT4;PTGS2;APP;PRKAG2;AMELX
Neuron Development (GO:0048666),0.01893435423371275,-0.36905276682984334,-1.7381608859396178,0.0,RUNX1;TENM1;LGI1;STMN3;PTPRT;NTRK2;TGFB2;PTPRK;IL6;PTPRG;TENM4;RASGRF1;TMEM108;TENM3;GPM6A;PTPRM;PTPRU;TNXB;POU4F1;PTPRZ1;NLGN1;L1CAM;NRXN1;GSK3B;THOC2;GBA1;HS6ST1;WNK1;ADCYAP1;STMN2;GPRIN2;EPHA5;VPS13B;CLN5;LRP12;TBC1D23;PPT1;RAPGEF2;MICALL2;NEDD4;RB1;APOE;UGDH;LAMB1;DMD;SRRM4;TOR1A;PBX3;UHMK1;ETV1;NEDD4L;MYOC;BLOC1S6
Regulation of Cell Cycle G2/M Phase Transition (GO:1902749),0.018971467576497612,-0.5084093175637379,-1.7378730688442592,0.0,CDK2;CDK6;CDK4;CENPF;TP53
Negative Regulation of Actin Filament Polymerization (GO:0030837),0.01916814754850896,-0.5836768649979456,-1.735126289671181,0.0,SSH3;SSH1;SLIT2;TMSB4X;TWF1;CYRIB;TWF2;PRKCD
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.01920456558655259,-0.4018944390343238,-1.7350358997287427,0.0,EMILIN1;ENG;LRRC32;MECOM;CDKN2B;IL17RD;SMAD6;ASPN;ADISSP;BMP2;SLC2A10;OGT;PMEPA1;FAM89B;SPRED1;LTBP4;SPRY1;SPRED2;ITGA3;LDLRAD4;ADAMTSL2;SMAD7;SMURF2;DAND5;USP15;VASN;SMAD4;LATS2;HTRA3;VEPH1;SRFBP1;SINHCAF;PPARG;THBS1;LATS1;ARID4B;WFIKKN2
in Utero Embryonic Development (GO:0001701),0.019320327098302868,-0.4879204869049318,-1.7347642591056796,0.0,ARNT2;BMP2;TGFBR1;SOX8;MBNL1;PRKD2;FGFR2;STIL;TGFB3;PDGFB;FUT8
Negative Regulation of Mononuclear Cell Migration (GO:0071676),0.01927691063291342,-0.6131779809387031,-1.7346034708019187,0.03125,EMILIN1;GREM1;MICOS10-NBL1;SLIT2;PLCB1;CD200;SLAMF8;CCN3;DUSP12;MIA3
Positive Regulation of Actin Filament Polymerization (GO:0030838),0.019391990826121405,-0.4409271183411781,-1.7333453401151973,0.0,TENM1;CDC42EP1;CRACD;FCHSD2;CDC42EP3;CDC42EP5;FCHSD1;SNX9;CCL21;ARF6;NCK1;PTK2B;FER;CDC42EP4;CDC42EP2
Positive Regulation of Cell Projection Organization (GO:0031346),0.01942758220772256,-0.3847833424063759,-1.732505863775535,0.0,NTRK3;FZD4;NTRK2;P3H1;BDNF;DDR2;PLXND1;NEDD9;TENM3;CAMK1D;RELN;PTK7;SLIT2;FZD1;PLXNB1;TWF1;TIAM1;S100A9;FUT9;ARF6;PLA2G3;STMN2;TOX;TWF2;RAPGEF2;PTK2B;APOE;DMD;SCARB2;ROBO1;SLITRK1;PRKD1;LRRC7;ANKRD44;FBXW8
Epithelial Cell Development (GO:0002064),0.019620609959949766,-0.4864484358605085,-1.7318607726245647,0.0,PAX6;DACT2;BMP4;SIX3;CDK6;BMP6;CDH2;RILPL2
Positive Regulation of Protein Transport (GO:0051222),0.019576911496787294,-0.42696721124740417,-1.7315798080232458,0.0,TENM1;TTR;MYH10;TGFB2;BMP6;PRR5L;FRMD4A;IGF1;TREM2;TGFB1;ADAM9;TGFB3;ARF6;ARHGEF5;B3GAT3;RAB29;APOE;ANG;ACHE;CD2AP;CLN3;ATP13A2;GOLPH3L;KIF20B;TPR;APP;TMEM97;UNC13B
Protein Catabolic Process (GO:0030163),0.019533407249016657,-0.379183894638946,-1.731542597609772,0.0,MMP14;PCSK9;NCCRP1;GLB1;MAGEA2;CTSS;ADAMTS7;RAB7A;CASP8;HTRA2;CTSL;ADAMTS12;CTSK;DTX4;CTSO;TCIRG1;DENND3;PISD;APOC2;CTSD;RIPK1;BNIP3L;CTSC;NR1D1;CLN5;PPT1;MALT1;CTSH;STT3B;UBE2Z;TRIM21;DDI1;CTSV;UTP25;MARCHF6;FBXO44;PRKCA;LAMP2;CUL4B
Positive Regulation of Neuron Apoptotic Process (GO:0043525),0.01995973679039583,-0.45511626711700315,-1.7306230591812723,0.0,PCSK9;NUPR1;TGFB2;CASP4;CASP8;CASP2;BACE1;GSK3B;MCL1;GRN;FOXO3
Nervous System Development (GO:0007399),0.019915578080682568,-0.3193262880056667,-1.7304619835866837,0.0,PAX6;ENC1;FN1;PDGFC;PCSK9;CRIM1;ZIC1;BOC;TENM1;LSAMP;GFRA1;NR2F2;MERTK;SLC2A1;LGI1;STMN3;EPHB2;SHC3;EFNA5;S100B;NR2F1;AXL;LZTS1;INHBA;WNT8B;LDB2;MARCKS;VCAN;ARNT2;NOTCH2;CHRNA3;SHOX2;TGFBR2;BDNF;PCDHB16;ZIC4;RPS6KA3;ADGRA2;MST1R;GFRA2;CDH2;PLXND1;TGFBR1;DLG1;NPAS2;SLITRK6;ZIC5;MICOS10-NBL1;SMPD1;GPM6A;DCHS1;RELN;UNC119B;SOX8;MBNL1;HDAC4;KALRN;NCAPG;POU4F1;DNM3;PTPRZ1;NLGN1;L1CAM;CNTN6;SEMA5A;NLGN2;PRKD2;PLXNB1;NRG1;TGFB1;CXCL1;NRXN1;NINJ1;STIL;GSTP1;DNER;SP8;GLIS2;VLDLR;LRP6;ECT2;WNT2;PRG2;DYRK1A;MARCKSL1;PTPRF;ZIC2;ACD;HOXB2;UNC119;WDR62;VPS13B;NUMBL;CLN5;PCDHB5;FGF14;VSIG10;RAB29;PPT1;SCN2A;DCLK1;MAB21L2;NINJ2;SPOCK1;CHRM1;PCDH1;IGF2BP3;APBA2;SDK1;CHRM3;SRRM4;FUT10;ROBO1;CABLES1;SLITRK1;JAG1;GDA;FTSJ1;ADGRB1;SH3GL1;DPYSL4;BTBD3;SPOCK2;GMFB;LPAR1;RBFOX3;IGF2BP2;DSCAML1;ZEB1;TRPC5;CHRM2;CYP26B1;ACHE;POU6F2;CDON;SHANK3;APLP1;CNTFR;HAPLN4;LRP5;ZBTB16;NAGLU;LIMK1;HAPLN3;PLXNA1;LY6H;FGF20;ROBO2;APBA1;JRKL;NF1;APP;ADAM22;NHEJ1;ZEB2;HAPLN1;ZDHHC2;ASCL1;NOG;IRF2BPL;FGF7;TAGLN3;DOC2A;CDK5RAP2;APAF1;GLRB;FUZ;SCRG1;NR2C2;ERBB4
Membrane Lipid Biosynthetic Process (GO:0046467),0.019871614332160087,-0.44579362927859995,-1.7302725996380208,0.0,SPNS2;ELOVL1;CERS2;SGMS2;ST3GAL4;PRKD3;ELOVL5;SPTLC3;KDSR;PRKD2;ELOVL2;DEGS1;HACD2;SPTSSA;GBGT1;SPHK2;PRKD1;SPTLC2;HACD3;SGMS1;ELOVL7;SPTLC1;ORMDL1
Establishment of Protein Localization to Extracellular Region (GO:0035592),0.019905600508525013,-0.4384433865752005,-1.7299885063403608,0.0,LRRC32;CLSTN3;STEAP3;RCN3;GSDMD;SCG2;CTAGE9;CTAGE8;OLFM2;LTBP1;ZNF395;TVP23C-CDRT4;LTBP3
Negative Regulation of Cellular Response to Insulin Stimulus (GO:1900077),0.019861851935978808,-0.4816555188085989,-1.7297155729137117,0.0,PID1;PTPRE;PIP4K2A;APPL2;PTPN1;NCK1;PRKCD;MAPKAP1;FBXW8;PRKCQ;RPS6KB1;IL1B
Protein Lipidation (GO:0006497),0.019818295243136747,-0.523089135141159,-1.7294589384797958,0.03333333333333333,ATG7;ZDHHC3;ZDHHC9;ZDHHC1;ZDHHC12;PORCN;ZDHHC7;ZDHHC8;ZDHHC5;ZDHHC2
Regulation of Endocytosis (GO:0030100),0.02000666662161022,-0.375336381012571,-1.72837775545011,0.0,CDH13;STON2;GPC3;SMPD1;CD22;SCARB1;ABL2;PICALM;SRC;SYT7;PTPN1;DAB2;SCAMP5;STON1;SYK;APOE;MTMR2;PRKD1;ITGAV;SNX17;CLIP3;ABL1;ARFGAP1;LRPAP1;SNX33;HIP1R;EPHA3
Heart Development (GO:0007507),0.020040061101479708,-0.3510280399440103,-1.7281509914005262,0.0,FBN1;FN1;SH3PXD2B;BMP4;NTRK3;GJA1;DKK1;COL3A1;TGFB2;FOXL1;APLNR;SOX17;BMP2;GPC3;TGFBR2;EPHB4;ACVRL1;FOXC2;TGFBR1;CASP8;CNRIP1;PTK2;POU4F1;OSR1;PRKD2;TGFB1;SCUBE1;TBX3;DAND5;HDAC9;DLC1;FLRT2;NIPBL;PDGFB;PDLIM5;HTR2B;IFT122;DNAAF4;PDLIM4;PDLIM2;WDR11;CCM2;RBPJ;ECE1
Negative Regulation of Ossification (GO:0030279),0.020227128539614853,-0.49936203599773754,-1.726766890868113,0.0,SMAD3;SRGN;DKK1;GREM1;SMAD6;ECM1;SFRP1;GDF10;CHSY1
Embryonic Skeletal System Development (GO:0048706),0.020183156521050478,-0.4482817246415603,-1.726707202784533,0.0,SULF1;PDGFRA;COL1A1;HOXB4;DLX4;XYLT1;SLC2A10;SULF2;HOXC4;OSR1;HOXB3;HOXA4;KIAA1217;SIX1;OSR2;DSCAML1
Negative Regulation of Endothelial Cell Proliferation (GO:0001937),0.02021595084183309,-0.48717805284541926,-1.7264548460425928,0.0,SULF1;CCL2;ENG;NR2F2;CAV1;ATOH8;SCG2;NGFR;SPARC;PTPRM;ALOX5;FLT1;APOE;PPARG;THBS1
Negative Regulation of Protein Localization to Plasma Membrane (GO:1903077),0.020172193372478477,-0.47998570590124257,-1.7263653606156597,0.0,GBP1;PID1;TGFB1;PICALM;PPFIA1;WNK1;DAB2;TMBIM1;BCL2L1;MRAP
Organic Cation Transport (GO:0015695),0.020128624920270097,-0.40816252207622017,-1.7263543639508152,0.0,SLC22A3;SLC7A8;SLC6A15;SLC7A2;SLC38A5;SLC7A5;SLC6A6;SLC6A20;SLC6A17;SLC18B1;SLC29A3;SLC38A9;SLC25A26;SLC67A1;SLC7A6;SLC38A3;SLC3A2;SLC25A29;SLC6A9;CLN3;SLC44A5;SLC19A2;SLC22A2;FLVCR2;SLC44A1
Ventricular Septum Morphogenesis (GO:0060412),0.020237405204501572,-0.5315097335867632,-1.725784470628579,0.03571428571428571,BMP4;TGFB2;APLNR;TGFBR2;TGFBR1;SLIT2;HEYL;SMAD7;SLIT3;SMAD4;ROBO1;BMPR2;ROBO2;NOG
Negative Regulation of Protein Phosphorylation (GO:0001933),0.020421634473320953,-0.4403611670446252,-1.7251366903279122,0.0,CORO1C;FBLN1;RASSF2;SFRP1;PRR5L;SFRP2;DGKQ;THY1;PARD3;GNAQ;PTPN13;DEPTOR;SLIT2;SAMSN1;GSTP1;ERRFI1;TRAF3IP1;MVP;ZBED3;SIRT2;RB1;TRIB3;NIBAN1;TARBP2;TRIB2;DNAJC3;PRKAG2;PRKDC;WARS1
Negative Regulation of Protein Modification Process (GO:0031400),0.0203778112233782,-0.45328678013827517,-1.7250684148529793,0.0,CORO1C;FBLN1;P3H1;PRR5L;MAGEA2;PTPN13;CDYL;SLIT2;BEX4;TRAF3IP1;ZBED3;DBI
Regulation of GTPase Activity (GO:0043087),0.02033417565330673,-0.40805981048494716,-1.7249522805221116,0.0,F2RL1;F2R;BCAR3;EFNA5;PRKG1;NTRK2;RAPGEF3;RASGRF1;TBC1D15;THY1;PKP4;PTK2;PLXNB1;SNX9;ECT2;ADCYAP1;SH3BP4;SNX18;RIC1;RRP1B;ARHGEF5;SNX13;EPHA5;ARHGAP11A;ARAP1;DOCK11;RGS1;ARHGAP11B;ASAP3;EVI5;RAPGEF2;FGD4;SRGAP2;RAB3GAP2;SH3BP1;RAPGEF6;SIPA1L1;RASA4;TBC1D2;AGRN;LRCH1;RAP1A;TBC1D30;RCC2;S100A10;CRK;LIMS1;NGEF;EPHA3;ALS2;TMED2;CCL11;NF1;TGM2;PDZD2;FGD5;MAP4K4;GMIP;TBC1D20;ARHGEF7;ODAM;ARFGEF1;KLRK1
Protein Depolymerization (GO:0051261),0.02074330782159245,-0.5049349491183515,-1.7236975271153288,0.0,STMN3;NCKAP5;KIF18B;KIF2C;TWF1;STMN2;TWF2;VPS4B;KIF18A;KIF14;MICAL1
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090),0.020924887155033642,-0.42343789526119513,-1.7224777748353415,0.0,SFRP4;NHERF1;SFRP5;SNAI2;TLE1;DKK1;GREM1;FZD6;CAV1;KREMEN1;SFRP1;SFRP2;SOX17;BMP2;IGFBP2;IGFBP4;NPHP4;PTPRU;WWTR1;BICC1;IGFBP6;STK24;LMBR1L;GSK3B;CCDC88C;GLI3;STK4;SMAD4;FRMD8;LATS2;DAB2;TBX18;APOE;RBMS3;PPP2R3A;NKD2;LATS1;INVS
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),0.021030584579817987,-0.4625765097534515,-1.7212397741663297,0.0,CLSTN1;PIP4K2A;HYCC1;TTC7A;PI4K2A;PI4K2B;PIK3C3;IP6K1;IP6K2;ITPKC;PIK3R4;SMG1;PIP5K1B;PIP5K1A;PIP5K1C;PIK3C2A;ITPKB
Negative Regulation of Growth (GO:0045926),0.02098593365714321,-0.37478871294857913,-1.7212155325500214,0.0,CFH;SMAD3;GJA1;VGLL4;TGFB2;SFRP1;INHBA;SFRP2;SOX17;BCL6;ACVRL1;SIPA1;SLIT2;CDKN2A;ST7L;SLC48A1;WFDC1;TGFB1;BRCA1;TP53;PML;PSRC1;MINAR1;SH3BP4;SLIT3;SMAD4;DDX3X;PPT1;CDKN2C;TCHP;RB1;CDA;ENO1;SPHK2;ADAM15;IP6K2;CGRRF1;BST2;NPR1;FGFR3
Negative Regulation of Small GTPase Mediated Signal Transduction (GO:0051058),0.021091053875674,-0.43069476859352807,-1.7198436969346667,0.0,STMN3;EPHB2;TGFB2;SPRY1;STAMBP;SLIT2;ARHGAP22;ITGA3;WNK1;CYRIB;DLC1;MAPKAP1;ARHGAP29;SH3BP1;MYOC;ARHGAP17;CD2AP;TNFAIP1;HEG1;GMIP;SPRY4;KANK1;ARHGAP25
Regulation of Mitotic Cell Cycle (GO:0007346),0.021344995312738854,-0.36679469769987116,-1.719507993259332,0.0,NHERF1;CDK2;IQGAP1;PKMYT1;RPRM;PLK1;MKI67;UBD;SMOC2;TRIM35;NEK6;CDC20;PML;MEIS2;MASTL;BIRC5;MAD2L1;BRINP3;NEK2;ANGEL2;RB1;FOXA1;TTLL12;TP73;RPS6KB1;CDC27;ANAPC5;CCNB1;CDC25C;TTC28;PTPN3;PRKCA;RNF40;KIF20B;THAP1;HNRNPU;CDC25B;FOXC1;APP;PDZD2;GAS1;LGMN;CKS2;FBXO5;NEK11;ANAPC1;FZR1;BRINP2;HECA;CDK5RAP3
Myeloid Leukocyte Differentiation (GO:0002573),0.0213744390745302,-0.4081299838001734,-1.7194025077097765,0.0,IL33;F2RL1;RUNX1;BMP4;CLSTN1;MYH9;TYROBP;BMP2;TGFBR2;UBD;CASP8;TREM2;LIF;LGALS9;IFI16;MMP9;MAPK14;CSF1R;SBNO2;HLA-DRB1;DHRS2;IL15;CSF1;IL1RL1;PPARG
Regulation of Anoikis (GO:2000209),0.021552396076911215,-0.4799157899553028,-1.7182180086964223,0.0,SNAI2;TLE1;CAV1;PTK2;SRC;MCL1;BCL2L1;BCL2;MYBBP1A
Cellular Response to Lipopolysaccharide (GO:0071222),0.0215812804095266,-0.365579996548896,-1.7178310049575227,0.0,CCL2;TLR4;MYD88;IL18;CXCL6;IL6;AXL;TNFRSF1B;GBP2;BPI;MMP3;MMP9;IRAK4;MAPK14;PDCD1LG2;CXCL10;NFKB1;GSTP1;ADAM9;VIM;SBNO2;SERPINE1;CD274;MAPK8;NR1D1;TICAM1;LDOC1;CASP1;HMGB2;TNFAIP3;CD86;IRAK3;TMED7-TICAM2;TNIP1;LBP;MTDH;IL1B
Supramolecular Fiber Organization (GO:0097435),0.021610043633829144,-0.3602380812028512,-1.7176429862569758,0.0,KRT7;RHOJ;COL5A3;CYP1B1;EMILIN1;FBLN5;CORO1C;RHOBTB1;BASP1;CAP1;CNN3;TAGLN2;COL1A2;LOXL1;COL11A1;LOX;COL1A1;STMN3;COL3A1;PXDN;GREM1;TGFB2;CLIP2;TPM4;LUM;NCKAP5;LOXL3;P4HA3;KRT12;FAT1;MARCKS;RAC2;KIF18B;TMOD3;DDR2;TGFBR1;KRT17;DLG1;TNFAIP6;CORO1B;MYO7A;MYO1D;KIF2C;RHOU;COL5A1;LTBP4;USP9X;PLOD2;RNASE1;MYO5C;TNXB;COL14A1;CLRN1;CDKN2A;ADAMTS2;BACE1;ADAMTS3;OPTC;DPT;CCDC88C;CPAP;KRT81;FURIN;VIM;MYH11;RIPK1;CEP126;MARCKSL1;MYO19;STMN2;NUP153;TPPP3;CNN2;SERPINH1;KRT13;ARAP1;ZBED3;LTBP3;B4GALT7;BMP1;CST3;KRT4;MTM1;HOOK3;ARHGAP6;FUS;KRT19;TLL2;ERMN;SH3BP1;ACTN1;SHROOM3;P4HA1;CDC42EP2;THSD4;SHROOM4;KIF18A;KRT10;MYO1E;KRT6A;BIN3;CLIP3;COL12A1;NCOA3;CD2AP;KRT86;KIF14;MYO1B;KRT80;DBN1;PLOD1;KRT32
Metaphase Chromosome Alignment (GO:0051310),0.021564834337524062,-0.4313366920162055,-1.717328249452,0.05555555555555555,KIFC1;SPDL1;KIF2C;CDCA8;EML3;INCENP;CENPF;SKA1;CDCA5;EML4;CEP55;PSRC1;CENPQ;NDC80;SKA3;SPICE1;CENPE;VPS4B;KIF18A;KIF22;CCNB1;KIF14
Regulation of Centriole Replication (GO:0046599),0.021593511799036198,-0.5171876219354581,-1.7157420435061346,0.0,PLK4;BRCA1;STIL;PLK2;CPAP;SASS6;SPICE1
Phosphatidic Acid Metabolic Process (GO:0046473),0.021769158681133022,-0.4266278040289887,-1.7144121588161314,0.0,PNPLA3;DGKA;DGKQ;AGPAT2;PLD2;PLA2G3;PRKCSH;LCLAT1;DGKH;ABHD5;AGPAT4;DGKG;LIPI;AGPAT3;GPAT2;PLA2G2A;GPAT4
Negative Regulation of MAPK Cascade (GO:0043409),0.02172390055497682,-0.3432285419149056,-1.714378836618882,0.0,F2RL1;TLR4;GBP1;EMILIN1;NHERF1;MECOM;EPHB2;FBLN1;CAV1;IGF1R;DLG1;SMPD1;TREM2;SPRED1;SPRY1;SPRED2;GSTP1;FOXM1;GBA1;SH2B3;PTPN1;SMAD4;PP2D1;PRKCD;APOE;PSCA;PPARG;MYC;IRAK3;DUSP10;STK38;TNIP1;IL1B
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),0.021898548095745568,-0.4774686254246983,-1.7139852564131999,0.0,TNFRSF1B;NFKBIA;TMSB4X;TP53;IKBKB;TNFSF18;RIPK1;TRADD;FOXO3;PTK2B;CHUK;TNFRSF1A;TRAF1
Positive Regulation of Lymphocyte Migration (GO:2000403),0.02221864777258499,-0.552299753057974,-1.7125954913766994,0.0,TNFRSF14;NEDD9;LGALS9;ABL2;CXCL10;CCL21;CXCL12
Learning (GO:0007612),0.02275623467225878,-0.4540595787030718,-1.7097373719500206,0.0,NRXN3;EPHB2;NTRK2;RELN;FYN;NRXN1;NLGN4X;ATXN1;TLR2;CHRNB2;NLGN4Y;EIF2AK4;CLN3;SHANK3;CNTNAP2;SHANK1;STRA6;LGMN;ATXN1L;NPAS4
Negative Regulation of Peptidase Activity (GO:0010466),0.02278210086551564,-0.5079216755996201,-1.7090245439234681,0.0,ECM1;TIMP1;CRB2;TIMP2;CSTB;SERPINE1;SERPINB8;CST3;SPOCK1;CSTA;SPOCK2
Cellular Response to Molecule of Bacterial Origin (GO:0071219),0.023171043107378823,-0.3688867576399853,-1.7070386529595947,0.0,AHR;CCL2;TLR4;MYD88;IL18;CXCL6;IL6;AXL;TNFRSF1B;GBP2;BPI;MMP3;MMP9;MAPK14;PDCD1LG2;CXCL10;NFKB1;GSTP1;ADAM9;CYRIB;VIM;SBNO2;SERPINE1;CD274;MAPK8;TLR2;NR1D1;TICAM1;LDOC1;CASP1;HMGB2;TNFAIP3;CD86;TMED7-TICAM2;TNIP1;LBP;IL1B
