Term,fdr,es,nes,pval,lead_genes
Positive Regulation of SMAD Protein Signal Transduction (GO:0060391),0.033329387511201104,-0.4936870946062584,-1.6853866093249918,0.0,GDF5;BMP4;ATOH8;SMAD3;ACVRL1;BMP6;GDF7;ENG;ACVR2A;TGFBR1;HFE;TGFBR2;NODAL;GDF6;AMH;TTK;TWSG1;TGFB3;DAB2
Axonogenesis (GO:0007409),0.033511554889947545,-0.3817639648700537,-1.6841947836663973,0.0,APLP2;SEMA3F;NTN4;DRAXIN;SEMA3B;NRP2;APP;EPHB6;NEFH;SEMA4A;KLF7;RET;ANOS1;SEMA3C;KIAA1755;OTX2;BSG;L1CAM;TUBB3;BOC;RELN;NOTCH3;NOTCH2;ADGRB1;KIFC2;ROBO3;CDK5R1;NRP1;NPTN;SLIT3;NLGN3;NOTCH1;APLP1;EFNA5;SLC9A7;NTN3;LLGL1;EFNB2;CXCL12;EFNA3;VASP;FGFR2;S100A6;S100B;ISL2;SLITRK6;SHH;PLEKHG4;B4GALT6;TRIM46;ULK1;FEZ2;PLA2G10;EPHB2;BDNF;SLITRK5;BAIAP2;DSCAML1;PTPRU;SLIT2;POU4F1;KIF5A;SEMA5A;NTNG2;EPHA4;EFNB1;IGSF9;SEMA3G;SEMA4G;SHTN1
Acute Inflammatory Response (GO:0002526),0.033653532657668725,-0.5290543298704763,-1.6830491151446134,0.0,F3;C2CD4A;IL6;CEBPB;ANO6;CTNNBIP1;C2CD4B
Negative Regulation of Biomineral Tissue Development (GO:0070168),0.034224483338941465,-0.558320629498197,-1.6806318644838898,0.016129032258064516,SRGN;GREM1;NANOS3;ECM1;SOX9;ASPN;NOTCH1
Positive Regulation of Apoptotic Signaling Pathway (GO:2001235),0.03420786280602503,-0.43592714141669364,-1.6803826211100252,0.0,CLU;SEPTIN4;PMAIP1;CAV1;APP;NKX3-1;CYLD;BCL2L11;TP53;NUPR1;TNFSF14;GSDME;NHERF1;BECN1;TLR4;TGFBR1;TPD52L1;ING5;LTA;CTSH;PML
Eye Photoreceptor Cell Development (GO:0042462),0.03411362626936931,-0.6055487705353614,-1.6803741806970995,0.0,DZANK1;RORB;SAMD11;MYO7A;THY1;CRB2;TULP1
Negative Regulation of Cell Adhesion (GO:0007162),0.034523619130581884,-0.45964013357939343,-1.6785569544613286,0.0,CYP1B1;CDH13;MDK;FBLN1;TGFBI;PLXND1;ACVRL1;PODXL;CD164;LPXN;PLXNB1;SNAI2;FZD4;FZD7;ADAM10;NOTCH1;JAM3;RND1;DACT2;SIPA1;WNT1;EPHB2;SERPINE1;PTPRU;ANGPT1;SEMA5A;EPHA4
Cellular Response to Virus (GO:0098586),0.034429033872689876,-0.43018247766374407,-1.6785127980160282,0.0,ZC3H12A;VWCE;IFNGR1;IL12A;IRF5;IL6;GSDME;IRF3;JAK1;HIF1A;CCL5;LGALS8;RIOK3;IL10RB;IFNGR2;IFNAR2;LGALS9;NLRP3;IFIH1;PYDC5;MAPK11;MAPK14;CXCL10
Negative Regulation of Macrophage Activation (GO:0043031),0.03545248960291826,-0.6105540902596522,-1.675580888904777,0.0,GRN;ZC3H12A;FAM76B;NR1D1;CD200;TAFA3;SYT12
Negative Regulation of Myeloid Leukocyte Differentiation (GO:0002762),0.035663331325233916,-0.5134132281481555,-1.6749005624884932,0.0,MYC;LRRC17;FBN1;INHA;RUNX1;MAFB;TLR4;GPR137B;TNFRSF11B;CDK6;FSTL3
Nervous System Development (GO:0007399),0.03656289307571287,-0.3411153889413915,-1.672522450857853,0.0,APLP2;NHLH1;NOTO;VSIG10;POU3F2;CYP26B1;EGR2;PRNP;CRIM1;EMX1;ZIC1;APAF1;ZIC2;CXCR4;PAX6;ACTL6A;TFAP2A;MDGA1;GFRA1;MERTK;STMN3;GBX2;NHLH2;GDNF;HAPLN3;APP;ENC1;PDGFC;SDCBP2;FZD5;CYP26C1;NR2F1;B3GNT5;ITM2B;ZIC5;MDK;ACHE;NRG1;HAP1;UNC119B;MARCKS;PPT1;CXCL1;CYP26A1;PLXND1;THOC6;PCSK9;ZIC3;CABLES1;MICOS10-NBL1;IGF2BP3;NR2F2;ACD;L1CAM;FN1;SLC2A1;GPM6A;BOC;IGSF8;RELN;NOG;NOTCH2;ZIC4;ADGRB1;AXL;NLGN2;STIL;PLXNB1;TGFBR1;UNC119;NPTX1;TGFBR2;NLGN3;NCAPG;GFRA2;CDH2;APLP1;HAPLN1;CLN5;EFNA5;SP8;PCDHB16;PSPN;NEUROD2;NUMBL;LLGL1;DMBX1;ADGRA2;CHRNA3;ECRG4;ZEB2;PROC;SOX4;FGF22;PTN;RPS6KA3;SMPD1;PRG2;S100B;WDR62;HOXB2;SLITRK6;SHH;NR2C2;SHC3;SMOX;FGF20;SOX8;DLG1;FEZ2;DPYSL4;CDON;EPHB2;PRPS1L1;TRIM71;NTF3;BDNF;DNER;ALDH1A2;DYRK1A;MNX1;LPAR1;ARNT2;GLIS2;DSCAML1;FGF8;DOC2A;EMX2;MST1R;POU4F1;NAGLU;SEMA5A;PTPRZ1;CHD7;CYP46A1;ZBTB16;ACTL6B;SHOX2;HES5;RBFOX3;JRKL;ECT2;PRDM12;VAX2;GSN;SOX3;NTN5;VCAN;DCHS1;ATOH1;MSI1;NINJ2;MYLIP;PTPRF
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720),0.03657847270324424,-0.5275619332801119,-1.6719318376107166,0.0,HLA-E;CD7;IRF5;SECTM1;FZD5;HLA-A;HLA-F;TNFRSF14;F2RL1;INAVA;RAET1G;LACC1;HLA-G;SLC7A5;KIT;CD55;MALT1;WNT5A;MAP3K7;SPHK2;NOD2
Lymphocyte Differentiation (GO:0030098),0.03651773068299654,-0.4099719953730009,-1.6716205960261956,0.0,FLT3LG;LMBR1L;GATA3;CLCF1;HHEX;ADGRG3;DLL4;IL2RG;ITGB1;AXL;FNIP1;KLF6;IL11;LFNG;LY6D;FLT3;LEPROT;TCF7L1;NFIL3;SOX4;CD4;JAK3;KIT;LYL1;CD79A;CHD7;GPS2;TOX;IKZF1;DNAJB9;PIK3R3
Regulation of Cell Cycle (GO:0051726),0.03668541193851722,-0.3476592904434552,-1.6709699766271857,0.0,CDK2;CCNL1;IRF1;CCNL2;PIM2;MASTL;SDCBP;MYC;CKS2;INO80B;ACTL6A;PCLAF;HTRA2;CDKN2A;INHA;TBRG1;INSM1;BIRC3;GADD45B;CDT1;FOXM1;GATA3;BMAL1;BIRC7;CYLD;PTPRK;INSM2;ETS1;BMP4;PLK1;EIF4G2;TP53;NUPR1;NANOS3;CDC20;MSX1;NUDT6;MECOM;HBP1;MCIDAS;SOX9;RPRM;UHMK1;FBXO5;PLAGL1;TGFBR1;IQGAP1;ING5;ZPR1;RPS6KA2;RUNX3;KAT2B;CDK6;CEBPA;GADD45G;USP44;PML;TXLNG;THAP1;TCF7L1;BEX2;FOXE3;JADE3;OVOL2;YY1;USP51;FGFR2;HMGA2;CDK5RAP3;TBX3;CNTD1;SIPA1;CDK9;CITED2;RASSF1;HOXD10;INO80D;METTL3;CDK4;RHEB;CDKN3;PRR11;ANKK1;SON;TP53INP1;DYNLT3;MAGEA4;TP53I13;BRD8;MEN1;TP73;TSPYL2;RNASEH2A;POU4F1;CKS1B;MBTD1;GMNC;SFRP1;CDKN1B;PPP1R15A;RB1;RCC1;INO80E;ZNF703;JADE2;WDR5;CDK11A;HNRNPU
Negative Regulation of Osteoclast Differentiation (GO:0045671),0.037003846791713556,-0.5632943482712336,-1.6702788635046344,0.0,LRRC17;FBN1;MAFB;FBXW7;TLR4;GPR137B;TNFRSF11B;FSTL3
Chordate Embryonic Development (GO:0043009),0.03739619848329273,-0.4396166341002846,-1.6688059778287558,0.0,SULF1;SIX4;GATA3;FOXD3;DLX2;NOG;STIL;TGFBR1;COL1A1;SULF2;DLX3;DLX1;FGFR2;FOXI3;DLX4;PCSK5;SOX8;TRIM71;ALDH1A2;ARNT2;PTCH1;TBX1;TGFB3;CHD7;EGFL8;HES5;TBX2;WNT5A;FUT8;BRCA1;BMP2;PKD1;WNT7B;XYLT1;DLX6;VEGFA;IGF2;TGFB1;KIAA1217;UCMA;INTU;RBP4;ISL1
Regulation of Interleukin-10 Production (GO:0032653),0.038163562337259066,-0.4942538363044975,-1.6653237174414655,0.0,CD46;DLL1;IL6;IL23A;TLR4;F2RL1;INAVA;TSLP;CD274;JAK3;PDCD1LG2;HLA-DRB1;PYCARD;TLR9;THBS1;LGALS9;TIGIT;TRIB2;TYROBP;CD47;IRF4;HMGB1
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087),0.03821223470661673,-0.49525836921313227,-1.6646166466923296,0.045454545454545456,CCND1;CCNE2;EGFR;RRM2;LSM11;CPAP;STIL;ADAMTS1;CPSF3;RRM1;CDC6;RGCC;MTBP
Negative Regulation of Amide Metabolic Process (GO:0034249),0.03837317949857033,-0.5612015568217109,-1.663644207405455,0.041666666666666664,CLU;PRNP;HAP1;SPHK1;NTRK2;ORMDL1;APOE
Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236),0.03860809235641063,-0.4305914737888448,-1.6626074728903428,0.0,CAV1;SH3RF1;APP;CYLD;BMP4;TNFSF14;SP100;TLR4;TRAF1;TGFBR1;LTA;PML;TMC8;ITGAV;BID;CFLAR;G0S2;ZMYND11;PYCARD;LGALS3;THBS1;ACVR1;TNFSF12;IGF1;RIPK1;GPER1;TNFSF10;BCL10;SRC
Regulation of Macrophage Activation (GO:0043030),0.03861789046032168,-0.5265815246986043,-1.6620397094096933,0.0,ZC3H12A;IL33;FAM76B;SPHK1;IL6;TLR4;CD200;GPR137B;CEBPA;PLA2G10;MCUB;THBS1;CALHM2;MFHAS1;WNT5A
Regulation of Protein Secretion (GO:0050708),0.03873927742815611,-0.41907961129319726,-1.6615117511806596,0.017857142857142856,RHBDF1;IL12A;ADAM9;C1QTNF1;BMAL1;P3H1;ACHE;SAA2;IL6;FRMD4A;BMP6;DRD4;SLC25A22;APOE;RAPGEF3;IL1B;ALOX5;RFX3;EXPH5;CD2AP;TTR;ADAM8;ARFIP1;MYH10;CCL5;RHBDF2;ADCY8;PPIA;DNAJC1;SLC8B1;RSAD2;TREM2;TGFB3;IL1A;IGF1;HNF1A;ATP13A2;SERGEF;ERP29;RAPGEF4;APBB3;TGFB2;SLC12A2;SSTR5;MAP4K2
"DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)",0.038748678739226196,-0.49430384032317826,-1.6613988008467881,0.0,E2F7;NDRG1;FOXM1;PAXIP1;TFAP4;TP53;SP100;GTSE1;PIDD1;PML;CASP2
Regulation of Steroid Biosynthetic Process (GO:0050810),0.03883206705239877,-0.5912632972745636,-1.6609397409712883,0.0,NR5A1;FGFR4;NR0B1;CYP7A1;WNT4;EGR1;DGKQ;CHGA;BMP2;ASAH1;BGLAP
Regulation of Defense Response (GO:0031347),0.03873041242660715,-0.39105325508363864,-1.6608634674971234,0.0,IRF1;GRN;BCL6;ERAP1;BIRC3;CYLD;PTGES;IL1R1;NLRP10;IL1RL2;MYD88;APOE;RNF135;TRAF3;ALOX5;NLRP1;ADAMTS12;PTGS2;FGR;LACC1;MGLL;NLRP12;CASP8;DHX58;PYCARD;TKFC;SELE;TREM2;FBXL2;CASP4;NLRP14;SETD6;NLRP3;SAMHD1;ANXA1;WNT5A;NR1D2;APPL2;NOD2
Myoblast Differentiation (GO:0045445),0.03866611350437475,-0.5589501340910595,-1.6607898824349023,0.0,SDC1;NRG1;ITGB1;DDX5;NOTCH1;EPAS1;SOX15;RB1;IGF1
Branching Morphogenesis of an Epithelial Tube (GO:0048754),0.0385654205004571,-0.472656984906966,-1.6607170379721814,0.0,MYC;GDNF;NKX3-1;SIX1;BMP4;DLL4;ENG;COL4A1;NRP1;TGFBR2;SALL1;SFRP2;NRARP;SHH;HOXA11;NOTCH4;SLIT2
Regulation of Focal Adhesion Assembly (GO:0051893),0.03861178486499198,-0.43027662734480954,-1.6601912583960117,0.0,RCC2;VCL;SLC9A1;FAM107A;ACVRL1;THY1;S100A10;NRP1;EFNA5;MYOC;FERMT2;CORO1C;COL16A1;THBS1;APOD;SFRP1;SLC48A1;PEAK1;ACTG1;SRC;RNASE1;LIMS1;GPM6B;KDR;VEGFA;CAMSAP3
Positive Regulation of Mononuclear Cell Migration (GO:0071677),0.03869444766601007,-0.495592656515896,-1.659904066231144,0.0,IL12A;LGMN;APP;ANO6;JAM3;CXCL12;CCL5;CSF1;LGALS3;SERPINE1;MOSPD2;LGALS9;CD47;CREB3L4;HMGB1;JAM2;CXCL10
Regulation of Fibroblast Proliferation (GO:0048145),0.03906823727863213,-0.5051251930354496,-1.6590223387632237,0.0,E2F1;MYC;MORC3;PDGFC;SPHK1;FBLN1;TP53;PDGFB;COMMD3-BMI1;FN1;PDGFRA;PARP10;CDK6;S100A6;CDK4;WNT1;SFRP1;IGF1;EREG;WNT5A;DDR2;PDGFA
Positive Regulation of Cell Activation (GO:0050867),0.03918564788170158,-0.5381008858255523,-1.6580643126993313,0.0,FLNA;TLR4;PEAR1;GP1BA;SOX15;SELENOP;PLA2G4A;CAPN3;RPS6KA1;SVEP1
Positive Regulation of Fat Cell Differentiation (GO:0045600),0.039592509848489846,-0.4668034304260636,-1.6565819502650878,0.0,ZC3H12A;RARRES2;ID2;SIX1;SULT1E1;CEBPB;MEDAG;LPL;SFRP2;ZFP36;PTGS2;NOCT;TMEM64;ADIRF;CREBL2;PPARG;SFRP1;ZBTB16;ASXL2;HNRNPU
Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567),0.039563318414066004,-0.5378001780147609,-1.6564390702507668,0.025,IGFBP2;IGFBP4;NKX3-1;IGFBP5;IGFBP3;CILP;IGFBP6;WNT1;IGF1
Eye Development (GO:0001654),0.0396424905563778,-0.4397701763851938,-1.6555975936866139,0.01818181818181818,CPAMD8;FOXC1;FBN1;PAX6;EFEMP1;FZD5;FBN2;SIX3;CHRDL1;SIX6;TSKU;SOX2;COL5A1;FOXE3;MEIS1;MAB21L1;PRSS56;COL5A2;SH3PXD2B;SMOC1;ADAMTS18;PBX4;HES5
Epithelium Development (GO:0060429),0.03954136175393806,-0.36445495871835903,-1.655534727805974,0.0,WNT3;DLL1;VCL;LOXL3;CLDN19;ANXA4;CNN3;SIX1;RIPK4;UPK2;OSR1;NHERF1;SOX17;CTSB;SPINT1;TAGLN2;ACD;SOX9;UPK1A;MEOX1;STIL;KRT17;CDK1;SNAI2;CDHR2;ERRFI1;DLX3;SALL1;FOXJ1;KRT4;TIMELESS;FGFR2;RCN3;SHH;SOX18;SMOX;KRT13;SOX8;WNT4;TRIM71;LGALS3;ALDH1A2;PPARG;PTCH1;TBX1
Regulation of Cell Differentiation (GO:0045595),0.039440747601892416,-0.36898467315108413,-1.6554525535886202,0.0,BCL6;DLL1;LIF;TFAP2A;INSM1;PTBP1;RUNX1;GDNF;ID2;GATA3;MDK;SIX1;BMP8B;SMARCD2;KLF4;SMAD3;TNXB;GREM1;CEBPB;SMAD7;RUNX2;PTHLH;DLX2;NR1D1;RELN;FES;PPP1R13L;CCN5;TGFBR1;SNAI2;CDK5R1;RORC;ALOX5;RUNX3;TGFBR2;DDX5;ELL3;CDK6;MOSMO;ATF4;SINHCAF;DLX1;LEF1;TENT5C;CCN2;FGFR2;SERPINF2;CDK5RAP3;RPS6KA3;PLEKHB2;CDK9;SHH;CSF1;QKI;NOTCH4;PPP3CA;TBX1;FGF8;SMOC1;PHF10;GNB3;TCFL5;DPEP3;CEBPD;CCN4;ACTL6B;HES5;GPS2;CHD3;CCN3
Sensory Perception of Light Stimulus (GO:0050953),0.039448034475072356,-0.39153162927460994,-1.6550073636530442,0.0,ROM1;WHRN;ZIC2;GPR179;RAX;PAX6;EFEMP1;RGS16;SIX3;TRPM1;OAT;CABP4;ATXN7;SIX6;DHRS3;CRYZ;MYO7A;AOC2;COL1A1;COL11A1;CABP1;SFRP5;EYA3;TULP1;GPR143;RDH10
Regulation of Response to External Stimulus (GO:0032101),0.03952669673224427,-0.3864681694238095,-1.65438380384902,0.0,IRF1;GRN;BCL6;ERAP1;CXCR4;CAV1;BIRC3;CYLD;PTGES;IL1R1;NLRP10;NMT2;IL1RL2;MYD88;RNF135;F2RL1;TRAF3;ALOX5;F2R;NLRP1;ADAMTS12;FOXA2;EFNB2;ADGRA2;PTGS2;FGR;CYRIB;LACC1;MGLL;NLRP12;GP1BA;CASP8;DHX58;PYCARD;EPHB2;TKFC;SELE;TREM2;FBXL2;CASP4;NLRP14;SETD6;NLRP3;CD55;STK24;SLC48A1;SAMHD1;TTF2;ANXA1;WNT5A;NR1D2;APPL2
Positive Regulation of Ubiquitin-Protein Transferase Activity (GO:0051443),0.03942688184150628,-0.5781636957009255,-1.6543039713413774,0.0,ZNF367;PLK1;FBXW7;CDC20;UBE2C;COMMD3-BMI1;MAGEA2
Inflammatory Response (GO:0006954),0.03950520109645961,-0.3512006341678203,-1.6540689526246828,0.0,CCL2;IL17D;CXCR4;PTGER4;LOXL3;PTX3;ADM;GATA3;LTB4R;SLC11A1;SERPINA3;CXCL6;CD44;IL6;CDO1;GSDME;TLR2;TNFRSF4;IL18;CEBPB;KDM4D;CXCL5;TLR4;CCL27;TUSC2;CD40;ITGB2;NFKB1;IL1B;GSDMD;CCL7;CHI3L1;F2R;NAMPT;NLRP1;HYAL3;IFI27;MEFV;ADAM8;PTGER2;FOS;PXK;NFATC4;GGT5;CCL5;ADCY8;SPNS1;KIT;MGLL;TAC1;CASP3;GPR32;AOC3;ELF3;AZU1;CASP8;PYCARD;IL10RB;CXCL8;SELE;CXCL9;TREM2;THBS1;IL1A;CASP4;LGALS9;CCL25;HSPG2;BDKRB2;NLRP3;IKBKB;ADGRE5;APOL3;CCL28;NOX4;MFHAS1;CCL3;CASP6;HMGB1;ANXA1;WNT5A;GSDMA;DHX34;SCUBE1;MAP3K20;CCL21;IL2RA;MAP3K7;MMP28;ELANE;KRT16;CCL11;RNASE1;CXCL10;BMP2;HNRNPA0;NLRP9
Positive Regulation of Focal Adhesion Assembly (GO:0051894),0.039937496767508546,-0.5472564085143825,-1.6525402821013637,0.02127659574468085,THY1;S100A10;NRP1;MYOC;FERMT2;COL16A1;SFRP1;SLC48A1;RNASE1;LIMS1;KDR;VEGFA;PPM1F
Regulation of Acute Inflammatory Response (GO:0002673),0.04026158099250012,-0.5660276289954154,-1.6516529750900106,0.0,C2CD4A;PTGES;IL6;OSMR;F12;C2CD4B;DNASE1;NLRP3
+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),0.04047826535727978,-0.3693344607209512,-1.6504099727741957,0.0,THPO;PDGFRB;APP;NKX3-1;GATA3;PDGFC;EGFR;RET;PDGFB;IL1R1;FGFR3;BECN1;NTRK2;FAM110C;IL18;FN1;RELN;ENG;ITGB1;F2RL1;AXL;IL1B;PLXNB1;TGFBR1;CHI3L1;F2R;PDGFRA;FLT3;EFNA5;MYOC;FGR;FERMT2;CCL5;OSBPL8;RASD2;KIT;DCN;GRM2;NTF3;LIN28A;TREM2;CSF3;MST1R;HPSE;THBS1;ANGPT1;SEMA5A;CD19;IGF1;MFHAS1;CCL3;SELENOP;MYDGF;DDR2;IGF1R;PDGFA;NTRK3;GPER1;CCL21;TGFB2;PTPN6;SPRY2
"Protein Localization to Chromosome, Centromeric Region (GO:0071459)",0.04076421276867697,-0.5477129750730761,-1.6492506124211874,0.0,H4C15;CENPA;HASPIN;CDK1;H2AC4;H2BC11;TTK;SPDL1;MTBP;RB1;ZWILCH
Negative Regulation of Ossification (GO:0030279),0.04066280925432703,-0.49964005668571726,-1.6491828055681317,0.0,SRGN;MDK;SMAD3;GREM1;ECM1;SOX9;NOTCH1;DKK1;GDF10;CHSY1;SOST;SFRP1;KREMEN2;SMAD6;CCL3
Regulation of Endothelial Cell Migration (GO:0010594),0.04066690098231824,-0.4030594198357388,-1.6489600930238715,0.0,GRN;ZC3H12A;NRP2;GATA3;FOXC2;ETS1;ATOH8;ACVRL1;SP100;DLL4;BSG;NR2F2;RHOJ;SCARB1;APOE;ADGRB1;NRP1;PTPRM;SPARC;EDN1;GLUL;SMOC2;PTN;RIN2;DCN;PRCP;SLIT2;THBS1;ANGPT1;PLPP3;BMPER;SH3BP1;ZNF580;PDCD6;WNT5A;ITGB3;GFUS;RHOB;RNASE1;FUT1
Regulation of Biomineral Tissue Development (GO:0070167),0.040566240336322404,-0.5457707000623694,-1.648831188123853,0.02,CYP27B1;NANOS3;CEBPB;ECM1;SOX9;SGMS2;TWIST1;FBXO5;NOTCH1;TXLNG;ANKH;AMTN;NOTUM;BMP2K;DDR2
Regulation of Osteoblast Proliferation (GO:0033688),0.040605374806717616,-0.5756539281950818,-1.6485443719631103,0.02702702702702703,GREM1;PLXNB1;MN1;FGFR2;TMEM119;SOX8;PPP3CA;HPSE;SFRP1
Glycolipid Metabolic Process (GO:0006664),0.04078327142466355,-0.5902321457600159,-1.647257841370807,0.0,PIGW;FUCA1;B3GNT5;ST6GALNAC6;ST8SIA6;NAGA
Regulation of Neuron Differentiation (GO:0045664),0.04116821413114433,-0.3973438715429278,-1.6463942360621964,0.0,DLL1;MMD;APP;ID2;SIX1;SIX3;PCP4;MICOS10-NBL1;DISP3;RELN;ADRA2C;CDK5R1;NGF;MOSMO;BEND6;TCF7L1;NEUROD2;SOX2;DKK1;CDK5RAP3;MMD2;KCTD11;GDPD5;GPRC5B;HES5;ECT2;SOX3;ATOH1
Positive Regulation of Chromosome Segregation (GO:0051984),0.04130929075455125,-0.5876010182089747,-1.6458573494166624,0.0,RCC2;RAB33B;NCAPH;CDK1;NCAPG;CDC6;NCAPD2;NCAPG2;RAD18;NCAPH2
Nucleotide Biosynthetic Process (GO:0009165),0.04131174181782812,-0.5831194159568498,-1.645380696985075,0.0,PRPS2;RRM2;SLC4A7;PCDHB16;RRM1;HPRT1;GART;PRPS1L1
Peptidyl-Tyrosine Modification (GO:0018212),0.041623779283002066,-0.4455695318630093,-1.6444164141246402,0.0,EFEMP1;PDGFRB;EGFR;PDGFB;FGFR4;RELN;FES;PDGFRA;FLT3;FGR;SRMS;FGFR2;EPHB2;DYRK1A;EPHA4;LYN;DDR2;PTPN6;SRC
Phosphate Ion Transport (GO:0006817),0.041797033838743586,-0.5706733251452577,-1.6437609682807963,0.05172413793103448,SLC20A1;SLC17A7;SLC37A1;SLC37A4;XPR1;SLC37A2;VDR;SLC34A1;SLC34A3
Protein Targeting to Lysosome (GO:0006622),0.04196944735295237,-0.5490985322427246,-1.6432361121191819,0.0425531914893617,CLU;M6PR;SCARB2;BECN1;LAMP2;RAB7A;GNPTG;GCC2;ATG14;GGA3;HGS
Epithelial Cell Development (GO:0002064),0.042243475754827925,-0.5371751695375659,-1.642036172742847,0.0,DLL1;PAX6;TMEM79;BMP4;SIX3;BMP6;RILPL2;EXPH5;CDK6;CDH2;DACT2
Apoptotic Process (GO:0006915),0.042379910539191074,-0.3569683612970914,-1.641226636647215,0.0,IRF1;ADAM15;PHLDA2;AHCYL1;TNFRSF10B;CGB7;KREMEN1;EMP1;MYC;SEPTIN4;APAF1;CXCR4;PMAIP1;MCM7;ZNF395;AHR;ARHGEF6;BCL2L11;TNFSF14;CGB3;TLR2;TNFRSF10A;ESPL1;DAPK2;PRKCD;OGT;MYD88;CASP7;CIDEB;ITGB2;IRF3;NOTCH2;PLAGL1;IL1B;TRADD;NGF;LTA;PIDD1;SFRP5;NSG1;TGFBR2;NLRP1;STK4;IFI27;MAP3K10;PML;EFNA5;IFT57;CASP2;GDF6;BID;CFLAR;TRAIP;PAWR;RELT;DDIT4;PPIA;MAGEH1;CASP3;CASP8;PYCARD;DAPK1;BCL2L10;TBX1;BIK;IL1A;CASP4;TNFSF12;PPP1R15A;ZBTB16
Regulation of Erythrocyte Differentiation (GO:0045646),0.04234576099674287,-0.4740011392317042,-1.6410090763001346,0.018867924528301886,SPI1;ETS1;MAFB;HMGB2;ACVR2A;P4HTM;CDK6;FOXO3;ZFP36;GLUL;HIF1A;TAL1;LYN;MAPK11;STAT5B;MAPK14;HOXA5;HSPA1B;PRMT1;BRD1;MIA3
Regulation of Nucleocytoplasmic Transport (GO:0046822),0.04227787196841319,-0.5673785552166348,-1.6409154164813722,0.05555555555555555,CDKN2A;BMP4;PTPN14;FRAT1;UHMK1;SIRT7;FRAT2;IFI27
DNA Conformation Change (GO:0071103),0.04221030854693402,-0.5576721928837435,-1.6408098292301587,0.038461538461538464,HHEX;TOP2A;HMGB2;TOP1MT;MTERF1;TOP1;TOP3A;HMGB1;BLM
Positive Regulation of Endothelial Cell Apoptotic Process (GO:2000353),0.042412999978411116,-0.5824313159551562,-1.6398370166616003,0.0,F3;CCL2;ANO6;CD40;HLA-G;RGCC;THBS1;NGFR;GPER1;ECSCR;PDCD4;TGFB1;ITGA4
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374),0.04234543655414664,-0.3659774355770627,-1.6396320852962525,0.0,ICAM1;SHC1;THPO;PDGFRB;APP;PDGFC;PDE8A;EGFR;CD44;NRG1;ADCYAP1;PDGFB;FGFR3;FBXW7;CARD9;FGFR4;APOE;F2RL1;NOTCH2;IL1B;NRP1;CHI3L1;F2R;NAMPT;NOTCH1;PDGFRA;NODAL;MOCOS;CCN2;FGFR2;SERPINF2;FERMT2;TNFAIP8L3;CD4;GPNMB;ARRB2;MAPK3;HLA-DRB1;PYCARD;P2RY1;TREM2;ANGPT1;LGALS9;GLIPR2;MAP3K12;BMPER;IGF1;CIB1;MFHAS1;CCL3;HMGB1;PDGFA;GPER1;CCL21;SLC30A10;MTURN;SPRY2;NOD2;ALKAL1;BMP2;DSTYK;CSF1R;ALKAL2;SEMA7A;PTPN22;KDR;TNF;PDE8B;AGER;ACKR3;VEGFA
Regulation of MAPK Cascade (GO:0043408),0.042345356409100546,-0.35023102105891024,-1.6394257441226132,0.0,ATP6AP2;GRAP;SHC1;LIF;CAV1;THPO;DUSP28;APP;MAP4K1;EGFR;RET;IL6;PDGFB;GSDME;SH2B3;GREM1;FGFR3;PRKCD;NTRK2;SPRED1;BCAR3;FN1;PELI2;CD40;F2RL1;IL1B;IQGAP1;ADRA2C;EPGN;INAVA;MAPK8IP2;F2R;FZD7;IL11;STK4;SBNO1;FAM83D;FLT3;ADAM8;EDN1;SOX2;MYOC;GPR37;MOCOS;DUSP6;SHOC2;FGFR2;FGF22;JCAD;DUSP4;SMPD1;CD4;ADRB1;PRDM15;GBA1;SPNS1;PPIA;KIT;ADRA1D;FGF20;WDR54;MDFI;IGFBP6;MAPK3;TGFA;NEK10;HLA-DRB1;WNT4;GPR101;NTF3;SPRED2;PPARG;PP2D1;LPAR1;ADRA2B;DHX33;PPP3CA;TBX1;FGF8;PPEF2;ARHGEF5;TLR9;IL1A;LGALS9;KCTD11;TNIK;IGF1;STK24;MDFIC;ERP29;LYN;HMGB1;WWC1;MYDGF;WNT5A;IGF1R;ADRA2A;PDGFA;NTRK3;GPER1;PTPN6;NOD2;YWHAZ;TGFBR3;GPR37L1;BMP2
Aorta Development (GO:0035904),0.04224477361477964,-0.5541083823717505,-1.6394217619148341,0.023255813953488372,PDGFRB;TGFBR2;PDE2A;EFEMP2;FOXH1;TBX1;TBX2;ROBO1
Cellular Response to Decreased Oxygen Levels (GO:0036294),0.04217808913989059,-0.4162746879866492,-1.6393034481257265,0.0,NDRG1;MYC;PTGIS;PMAIP1;AQP3;NKX3-1;MGARP;TP53;HYOU1;ADO;SUV39H2;OPRD1;TWIST1;NOTCH1;EPAS1;P4HB;ADAM8;FMN2;PTGS2;HIF1A;CITED2;HP1BP3;RGCC;PPARG;CPEB2;SFRP1;NGB;AK4
